timestamp,signal,price,direction,system,log_time,bar_timestamp,symbol
2025-04-02 12:03:00.162938-04:00,-1,562.08,SHORT,live,2025-04-02T12:03:00.211133,2025-04-02 12:03:00.162938,SPY
2025-04-02 12:03:40.309194-04:00,-1,562.62,SHORT,live,2025-04-02T12:03:40.325648,2025-04-02 12:03:40.309194,SPY
2025-04-02 12:03:40.823487-04:00,-1,562.62,SHORT,live,2025-04-02T12:03:40.840480,2025-04-02 12:03:40.823487,SPY
2025-04-02 12:04:00.133773-04:00,1,562.62,LONG,live,2025-04-02T12:04:00.217089,2025-04-02 12:04:00.133773,SPY
2025-04-02 12:04:40.866943-04:00,1,562.685,LONG,live,2025-04-02T12:04:40.887371,2025-04-02 12:04:40.866943,SPY
2025-04-02 12:04:41.456192-04:00,1,562.685,LONG,live,2025-04-02T12:04:41.476688,2025-04-02 12:04:41.456192,SPY
2025-04-02 12:05:00.173925-04:00,0,562.685,FLAT,live,2025-04-02T12:05:00.223121,2025-04-02 12:05:00.173925,SPY
2025-04-02 12:05:41.483477-04:00,0,562.65,FLAT,live,2025-04-02T12:05:41.501993,2025-04-02 12:05:41.483477,SPY
2025-04-02 12:05:42.089821-04:00,0,562.65,FLAT,live,2025-04-02T12:05:42.110821,2025-04-02 12:05:42.089821,SPY
2025-04-02 12:06:00.175517-04:00,0,562.7,FLAT,live,2025-04-02T12:06:00.228811,2025-04-02 12:06:00.175517,SPY
2025-04-02 12:06:41.734601-04:00,0,562.86,FLAT,live,2025-04-02T12:06:41.756333,2025-04-02 12:06:41.734601,SPY
2025-04-02 12:06:42.248833-04:00,0,562.86,FLAT,live,2025-04-02T12:06:42.270412,2025-04-02 12:06:42.248833,SPY
2025-04-02 12:07:00.154714-04:00,0,562.87,FLAT,live,2025-04-02T12:07:00.207978,2025-04-02 12:07:00.154714,SPY
2025-04-02 12:07:41.924342-04:00,0,562.72,FLAT,live,2025-04-02T12:07:41.944448,2025-04-02 12:07:41.924342,SPY
2025-04-02 12:07:42.420790-04:00,0,562.62,FLAT,live,2025-04-02T12:07:42.441674,2025-04-02 12:07:42.420790,SPY
2025-04-02 12:08:00.184416-04:00,0,562.51,FLAT,live,2025-04-02T12:08:00.236569,2025-04-02 12:08:00.184416,SPY
2025-04-02 12:08:42.233729-04:00,0,562.42,FLAT,live,2025-04-02T12:08:42.253394,2025-04-02 12:08:42.233729,SPY
2025-04-02 12:08:42.599480-04:00,0,562.42,FLAT,live,2025-04-02T12:08:42.620410,2025-04-02 12:08:42.599480,SPY
2025-04-02 12:09:00.174282-04:00,0,562.49,FLAT,live,2025-04-02T12:09:00.224358,2025-04-02 12:09:00.174282,SPY
2025-04-02 12:09:42.427890-04:00,0,562.52,FLAT,live,2025-04-02T12:09:42.444687,2025-04-02 12:09:42.427890,SPY
2025-04-02 12:09:42.753252-04:00,0,562.52,FLAT,live,2025-04-02T12:09:42.776350,2025-04-02 12:09:42.753252,SPY
2025-04-02 12:10:00.193077-04:00,0,562.66,FLAT,live,2025-04-02T12:10:00.244427,2025-04-02 12:10:00.193077,SPY
2025-04-02 12:10:42.588065-04:00,0,562.61,FLAT,live,2025-04-02T12:10:42.608237,2025-04-02 12:10:42.588065,SPY
2025-04-02 12:10:42.922381-04:00,0,562.61,FLAT,live,2025-04-02T12:10:42.943146,2025-04-02 12:10:42.922381,SPY
2025-04-02 12:11:00.154224-04:00,0,562.45,FLAT,live,2025-04-02T12:11:00.206438,2025-04-02 12:11:00.154224,SPY
2025-04-02 12:11:42.834114-04:00,0,562.33,FLAT,live,2025-04-02T12:11:42.854375,2025-04-02 12:11:42.834114,SPY
2025-04-02 12:11:43.072671-04:00,0,562.33,FLAT,live,2025-04-02T12:11:43.093080,2025-04-02 12:11:43.072671,SPY
2025-04-02 12:12:00.173677-04:00,-1,562.335,SHORT,live,2025-04-02T12:12:00.216607,2025-04-02 12:12:00.173677,SPY
2025-04-02 12:12:43.005714-04:00,-1,562.4,SHORT,live,2025-04-02T12:12:43.025698,2025-04-02 12:12:43.005714,SPY
2025-04-02 12:12:43.563589-04:00,-1,562.4,SHORT,live,2025-04-02T12:12:43.584963,2025-04-02 12:12:43.563589,SPY
2025-04-02 12:13:00.152016-04:00,0,562.59,FLAT,live,2025-04-02T12:13:00.201099,2025-04-02 12:13:00.152016,SPY
2025-04-02 12:13:43.568278-04:00,0,562.42,FLAT,live,2025-04-02T12:13:43.590247,2025-04-02 12:13:43.568278,SPY
2025-04-02 12:13:44.135184-04:00,0,562.42,FLAT,live,2025-04-02T12:13:44.158477,2025-04-02 12:13:44.135184,SPY
2025-04-02 12:14:00.042343-04:00,0,562.47,FLAT,live,2025-04-02T12:14:00.095392,2025-04-02 12:14:00.042343,SPY
2025-04-02 12:14:43.735978-04:00,0,562.43,FLAT,live,2025-04-02T12:14:43.756047,2025-04-02 12:14:43.735978,SPY
2025-04-02 12:14:44.300241-04:00,0,562.43,FLAT,live,2025-04-02T12:14:44.321084,2025-04-02 12:14:44.300241,SPY
2025-04-02 12:15:00.161910-04:00,-1,562.14,SHORT,live,2025-04-02T12:15:00.208663,2025-04-02 12:15:00.161910,SPY
2025-04-02 12:15:43.903937-04:00,-1,562.05,SHORT,live,2025-04-02T12:15:43.924454,2025-04-02 12:15:43.903937,SPY
2025-04-02 12:15:44.484018-04:00,-1,562.05,SHORT,live,2025-04-02T12:15:44.505458,2025-04-02 12:15:44.484018,SPY
2025-04-02 12:16:00.168359-04:00,-1,562.115,SHORT,live,2025-04-02T12:16:00.215069,2025-04-02 12:16:00.168359,SPY
2025-04-02 12:16:44.570040-04:00,-1,562.37,SHORT,live,2025-04-02T12:16:44.592484,2025-04-02 12:16:44.570040,SPY
2025-04-02 12:16:45.162149-04:00,-1,562.37,SHORT,live,2025-04-02T12:16:45.182460,2025-04-02 12:16:45.162149,SPY
2025-04-02 12:17:00.041424-04:00,0,562.37,FLAT,live,2025-04-02T12:17:00.093059,2025-04-02 12:17:00.041424,SPY
2025-04-02 12:17:45.177476-04:00,0,562.54,FLAT,live,2025-04-02T12:17:45.198166,2025-04-02 12:17:45.177476,SPY
2025-04-02 12:17:45.724211-04:00,0,562.54,FLAT,live,2025-04-02T12:17:45.745712,2025-04-02 12:17:45.724211,SPY
2025-04-02 12:18:00.150405-04:00,-1,562.285,SHORT,live,2025-04-02T12:18:00.205522,2025-04-02 12:18:00.150405,SPY
2025-04-02 12:18:45.340980-04:00,-1,561.9,SHORT,live,2025-04-02T12:18:45.361207,2025-04-02 12:18:45.340980,SPY
2025-04-02 12:18:46.056724-04:00,-1,561.9,SHORT,live,2025-04-02T12:18:46.078813,2025-04-02 12:18:46.056724,SPY
2025-04-02 12:19:00.164021-04:00,-1,562.05,SHORT,live,2025-04-02T12:19:00.216553,2025-04-02 12:19:00.164021,SPY
2025-04-02 12:19:46.070248-04:00,-1,561.81,SHORT,live,2025-04-02T12:19:46.090977,2025-04-02 12:19:46.070248,SPY
2025-04-02 12:19:46.643293-04:00,-1,561.81,SHORT,live,2025-04-02T12:19:46.664360,2025-04-02 12:19:46.643293,SPY
2025-04-02 12:20:00.042749-04:00,-1,561.795,SHORT,live,2025-04-02T12:20:00.093169,2025-04-02 12:20:00.042749,SPY
2025-04-02 12:20:46.647807-04:00,-1,562.22,SHORT,live,2025-04-02T12:20:46.668713,2025-04-02 12:20:46.647807,SPY
2025-04-02 12:20:47.352505-04:00,-1,562.22,SHORT,live,2025-04-02T12:20:47.373950,2025-04-02 12:20:47.352505,SPY
2025-04-02 12:21:00.045177-04:00,-1,562.33,SHORT,live,2025-04-02T12:21:00.094712,2025-04-02 12:21:00.045177,SPY
2025-04-02 12:21:47.439743-04:00,-1,562.205,SHORT,live,2025-04-02T12:21:47.459831,2025-04-02 12:21:47.439743,SPY
2025-04-02 12:21:47.989342-04:00,-1,562.205,SHORT,live,2025-04-02T12:21:48.012233,2025-04-02 12:21:47.989342,SPY
2025-04-02 12:22:00.156080-04:00,-1,562.15,SHORT,live,2025-04-02T12:22:00.209308,2025-04-02 12:22:00.156080,SPY
2025-04-02 12:22:48.010032-04:00,-1,562.05,SHORT,live,2025-04-02T12:22:48.031950,2025-04-02 12:22:48.010032,SPY
2025-04-02 12:22:48.580440-04:00,-1,562.05,SHORT,live,2025-04-02T12:22:48.600573,2025-04-02 12:22:48.580440,SPY
2025-04-02 12:23:00.139639-04:00,-1,562.05,SHORT,live,2025-04-02T12:23:00.186383,2025-04-02 12:23:00.139639,SPY
2025-04-02 12:23:48.580451-04:00,-1,562.64,SHORT,live,2025-04-02T12:23:48.602025,2025-04-02 12:23:48.580451,SPY
2025-04-02 12:23:49.154176-04:00,-1,562.64,SHORT,live,2025-04-02T12:23:49.174581,2025-04-02 12:23:49.154176,SPY
2025-04-02 12:24:00.159067-04:00,1,562.61,LONG,live,2025-04-02T12:24:00.207960,2025-04-02 12:24:00.159067,SPY
2025-04-02 12:24:49.158655-04:00,1,562.94,LONG,live,2025-04-02T12:24:49.179563,2025-04-02 12:24:49.158655,SPY
2025-04-02 12:24:49.759631-04:00,1,562.94,LONG,live,2025-04-02T12:24:49.780074,2025-04-02 12:24:49.759631,SPY
2025-04-02 12:25:00.186654-04:00,0,562.86,FLAT,live,2025-04-02T12:25:00.236083,2025-04-02 12:25:00.186654,SPY
2025-04-02 12:25:49.761847-04:00,0,562.32,FLAT,live,2025-04-02T12:25:49.782410,2025-04-02 12:25:49.761847,SPY
2025-04-02 12:25:50.331869-04:00,0,562.32,FLAT,live,2025-04-02T12:25:50.353223,2025-04-02 12:25:50.331869,SPY
2025-04-02 12:26:00.176605-04:00,-1,562.32,SHORT,live,2025-04-02T12:26:00.224243,2025-04-02 12:26:00.176605,SPY
2025-04-02 12:26:50.013907-04:00,-1,562.61,SHORT,live,2025-04-02T12:26:50.035266,2025-04-02 12:26:50.013907,SPY
2025-04-02 12:26:50.649483-04:00,-1,562.71,SHORT,live,2025-04-02T12:26:50.670353,2025-04-02 12:26:50.649483,SPY
2025-04-02 12:27:00.067195-04:00,0,562.72,FLAT,live,2025-04-02T12:27:00.116663,2025-04-02 12:27:00.067195,SPY
2025-04-02 12:27:50.664179-04:00,0,562.84,FLAT,live,2025-04-02T12:27:50.684691,2025-04-02 12:27:50.664179,SPY
2025-04-02 12:27:51.389429-04:00,0,562.84,FLAT,live,2025-04-02T12:27:51.410600,2025-04-02 12:27:51.389429,SPY
2025-04-02 12:28:00.170462-04:00,0,562.99,FLAT,live,2025-04-02T12:28:00.220723,2025-04-02 12:28:00.170462,SPY
2025-04-02 12:28:50.826452-04:00,0,563.29,FLAT,live,2025-04-02T12:28:50.848162,2025-04-02 12:28:50.826452,SPY
2025-04-02 12:28:51.561298-04:00,0,563.29,FLAT,live,2025-04-02T12:28:51.581886,2025-04-02 12:28:51.561298,SPY
2025-04-02 12:29:00.168932-04:00,0,563.35,FLAT,live,2025-04-02T12:29:00.222116,2025-04-02 12:29:00.168932,SPY
2025-04-02 12:29:50.996194-04:00,0,563.09,FLAT,live,2025-04-02T12:29:51.016507,2025-04-02 12:29:50.996194,SPY
2025-04-02 12:29:51.714492-04:00,0,563.085,FLAT,live,2025-04-02T12:29:51.737006,2025-04-02 12:29:51.714492,SPY
2025-04-02 12:30:00.199163-04:00,0,563.18,FLAT,live,2025-04-02T12:30:00.246681,2025-04-02 12:30:00.199163,SPY
2025-04-02 12:30:51.164429-04:00,0,563.17,FLAT,live,2025-04-02T12:30:51.186328,2025-04-02 12:30:51.164429,SPY
2025-04-02 12:30:51.885882-04:00,0,563.15,FLAT,live,2025-04-02T12:30:51.906276,2025-04-02 12:30:51.885882,SPY
2025-04-02 12:31:00.226174-04:00,0,563.15,FLAT,live,2025-04-02T12:31:00.275815,2025-04-02 12:31:00.226174,SPY
2025-04-02 12:31:51.408509-04:00,0,563.65,FLAT,live,2025-04-02T12:31:51.429197,2025-04-02 12:31:51.408509,SPY
2025-04-02 12:31:52.048520-04:00,0,563.655,FLAT,live,2025-04-02T12:31:52.069503,2025-04-02 12:31:52.048520,SPY
2025-04-02 12:32:00.205755-04:00,0,563.69,FLAT,live,2025-04-02T12:32:00.258329,2025-04-02 12:32:00.205755,SPY
2025-04-02 12:32:51.586447-04:00,0,563.81,FLAT,live,2025-04-02T12:32:51.606102,2025-04-02 12:32:51.586447,SPY
2025-04-02 12:32:52.212250-04:00,0,563.81,FLAT,live,2025-04-02T12:32:52.233600,2025-04-02 12:32:52.212250,SPY
2025-04-02 12:33:00.207547-04:00,0,563.75,FLAT,live,2025-04-02T12:33:00.256646,2025-04-02 12:33:00.207547,SPY
2025-04-02 12:33:51.754944-04:00,0,564.03,FLAT,live,2025-04-02T12:33:51.775206,2025-04-02 12:33:51.754944,SPY
2025-04-02 12:33:52.378109-04:00,0,564.03,FLAT,live,2025-04-02T12:33:52.398967,2025-04-02 12:33:52.378109,SPY
2025-04-02 12:34:00.044825-04:00,0,564.02,FLAT,live,2025-04-02T12:34:00.094855,2025-04-02 12:34:00.044825,SPY
2025-04-02 12:34:51.909229-04:00,0,564.39,FLAT,live,2025-04-02T12:34:51.929580,2025-04-02 12:34:51.909229,SPY
2025-04-02 12:34:52.520227-04:00,0,564.39,FLAT,live,2025-04-02T12:34:52.541279,2025-04-02 12:34:52.520227,SPY
2025-04-02 12:35:00.163663-04:00,0,564.325,FLAT,live,2025-04-02T12:35:00.215505,2025-04-02 12:35:00.163663,SPY
2025-04-02 12:35:52.073551-04:00,0,564.14,FLAT,live,2025-04-02T12:35:52.094096,2025-04-02 12:35:52.073551,SPY
2025-04-02 12:35:52.682016-04:00,0,564.14,FLAT,live,2025-04-02T12:35:52.702530,2025-04-02 12:35:52.682016,SPY
2025-04-02 12:36:00.166156-04:00,0,564.31,FLAT,live,2025-04-02T12:36:00.216051,2025-04-02 12:36:00.166156,SPY
2025-04-02 12:36:52.487833-04:00,0,564.3,FLAT,live,2025-04-02T12:36:52.509239,2025-04-02 12:36:52.487833,SPY
2025-04-02 12:36:52.833291-04:00,0,564.3,FLAT,live,2025-04-02T12:36:52.855983,2025-04-02 12:36:52.833291,SPY
2025-04-02 12:37:00.149797-04:00,0,564.3,FLAT,live,2025-04-02T12:37:00.195964,2025-04-02 12:37:00.149797,SPY
2025-04-02 12:37:52.665510-04:00,0,564.52,FLAT,live,2025-04-02T12:37:52.685723,2025-04-02 12:37:52.665510,SPY
2025-04-02 12:37:53.027861-04:00,0,564.52,FLAT,live,2025-04-02T12:37:53.048599,2025-04-02 12:37:53.027861,SPY
2025-04-02 12:38:00.165501-04:00,0,564.5,FLAT,live,2025-04-02T12:38:00.215565,2025-04-02 12:38:00.165501,SPY
2025-04-02 12:38:52.826664-04:00,0,564.41,FLAT,live,2025-04-02T12:38:52.847154,2025-04-02 12:38:52.826664,SPY
2025-04-02 12:38:53.186639-04:00,0,564.41,FLAT,live,2025-04-02T12:38:53.207291,2025-04-02 12:38:53.186639,SPY
2025-04-02 12:39:00.156284-04:00,0,564.22,FLAT,live,2025-04-02T12:39:00.203911,2025-04-02 12:39:00.156284,SPY
2025-04-02 12:39:52.988060-04:00,0,564.05,FLAT,live,2025-04-02T12:39:53.008167,2025-04-02 12:39:52.988060,SPY
2025-04-02 12:39:53.353488-04:00,0,564.05,FLAT,live,2025-04-02T12:39:53.374308,2025-04-02 12:39:53.353488,SPY
2025-04-02 12:40:00.137614-04:00,0,564.05,FLAT,live,2025-04-02T12:40:00.184273,2025-04-02 12:40:00.137614,SPY
2025-04-02 12:40:53.155024-04:00,0,564.47,FLAT,live,2025-04-02T12:40:53.175524,2025-04-02 12:40:53.155024,SPY
2025-04-02 12:40:53.519795-04:00,0,564.47,FLAT,live,2025-04-02T12:40:53.541067,2025-04-02 12:40:53.519795,SPY
2025-04-02 12:41:00.054279-04:00,0,564.46,FLAT,live,2025-04-02T12:41:00.102525,2025-04-02 12:41:00.054279,SPY
2025-04-02 12:41:53.397433-04:00,0,564.52,FLAT,live,2025-04-02T12:41:53.419821,2025-04-02 12:41:53.397433,SPY
2025-04-02 12:41:53.674127-04:00,0,564.52,FLAT,live,2025-04-02T12:41:53.696897,2025-04-02 12:41:53.674127,SPY
2025-04-02 12:42:00.167848-04:00,1,564.52,LONG,live,2025-04-02T12:42:00.213271,2025-04-02 12:42:00.167848,SPY
2025-04-02 12:42:53.568748-04:00,1,564.45,LONG,live,2025-04-02T12:42:53.589276,2025-04-02 12:42:53.568748,SPY
2025-04-02 12:42:54.133011-04:00,1,564.45,LONG,live,2025-04-02T12:42:54.154976,2025-04-02 12:42:54.133011,SPY
2025-04-02 12:43:00.157110-04:00,1,564.56,LONG,live,2025-04-02T12:43:00.209640,2025-04-02 12:43:00.157110,SPY
2025-04-02 12:43:54.134455-04:00,1,564.75,LONG,live,2025-04-02T12:43:54.155665,2025-04-02 12:43:54.134455,SPY
2025-04-02 12:43:54.694990-04:00,1,564.77,LONG,live,2025-04-02T12:43:54.718103,2025-04-02 12:43:54.694990,SPY
2025-04-02 12:44:00.159611-04:00,1,564.74,LONG,live,2025-04-02T12:44:00.206171,2025-04-02 12:44:00.159611,SPY
2025-04-02 12:44:54.700499-04:00,1,564.59,LONG,live,2025-04-02T12:44:54.721761,2025-04-02 12:44:54.700499,SPY
2025-04-02 12:44:55.295318-04:00,1,564.59,LONG,live,2025-04-02T12:44:55.316531,2025-04-02 12:44:55.295318,SPY
2025-04-02 12:45:00.186390-04:00,1,564.58,LONG,live,2025-04-02T12:45:00.232906,2025-04-02 12:45:00.186390,SPY
2025-04-02 12:45:55.301517-04:00,1,565.13,LONG,live,2025-04-02T12:45:55.322831,2025-04-02 12:45:55.301517,SPY
2025-04-02 12:45:55.883862-04:00,1,565.13,LONG,live,2025-04-02T12:45:55.905683,2025-04-02 12:45:55.883862,SPY
2025-04-02 12:46:00.161199-04:00,1,565.14,LONG,live,2025-04-02T12:46:00.207336,2025-04-02 12:46:00.161199,SPY
2025-04-02 12:46:55.871421-04:00,1,565.07,LONG,live,2025-04-02T12:46:55.892615,2025-04-02 12:46:55.871421,SPY
2025-04-02 12:46:56.006977-04:00,1,565.07,LONG,live,2025-04-02T12:46:56.022747,2025-04-02 12:46:56.006977,SPY
2025-04-02 12:47:00.153788-04:00,1,565.035,LONG,live,2025-04-02T12:47:00.198504,2025-04-02 12:47:00.153788,SPY
2025-04-02 12:47:56.050514-04:00,1,565.27,LONG,live,2025-04-02T12:47:56.072095,2025-04-02 12:47:56.050514,SPY
2025-04-02 12:47:56.179747-04:00,1,565.27,LONG,live,2025-04-02T12:47:56.196177,2025-04-02 12:47:56.179747,SPY
2025-04-02 12:48:00.124601-04:00,1,565.255,LONG,live,2025-04-02T12:48:00.169222,2025-04-02 12:48:00.124601,SPY
2025-04-02 12:48:56.215594-04:00,1,565.3,LONG,live,2025-04-02T12:48:56.236223,2025-04-02 12:48:56.215594,SPY
2025-04-02 12:48:56.344882-04:00,1,565.3,LONG,live,2025-04-02T12:48:56.361220,2025-04-02 12:48:56.344882,SPY
2025-04-02 12:49:00.161463-04:00,1,565.3,LONG,live,2025-04-02T12:49:00.208212,2025-04-02 12:49:00.161463,SPY
2025-04-02 12:49:56.372163-04:00,1,565.17,LONG,live,2025-04-02T12:49:56.393790,2025-04-02 12:49:56.372163,SPY
2025-04-02 12:49:56.514818-04:00,1,565.17,LONG,live,2025-04-02T12:49:56.532894,2025-04-02 12:49:56.514818,SPY
2025-04-02 12:50:00.297251-04:00,1,565.15,LONG,live,2025-04-02T12:50:00.347830,2025-04-02 12:50:00.297251,SPY
2025-04-02 12:50:56.537039-04:00,1,564.99,LONG,live,2025-04-02T12:50:56.558508,2025-04-02 12:50:56.537039,SPY
2025-04-02 12:50:56.671008-04:00,1,564.99,LONG,live,2025-04-02T12:50:56.687827,2025-04-02 12:50:56.671008,SPY
2025-04-02 12:51:00.183889-04:00,1,564.99,LONG,live,2025-04-02T12:51:00.235556,2025-04-02 12:51:00.183889,SPY
2025-04-02 12:51:56.781966-04:00,1,565.29,LONG,live,2025-04-02T12:51:56.804636,2025-04-02 12:51:56.781966,SPY
2025-04-02 12:51:56.933931-04:00,1,565.27,LONG,live,2025-04-02T12:51:56.951435,2025-04-02 12:51:56.933931,SPY
2025-04-02 12:52:00.165199-04:00,1,565.18,LONG,live,2025-04-02T12:52:00.216192,2025-04-02 12:52:00.165199,SPY
2025-04-02 12:52:56.966838-04:00,1,565.23,LONG,live,2025-04-02T12:52:56.985767,2025-04-02 12:52:56.966838,SPY
2025-04-02 12:52:57.099593-04:00,1,565.23,LONG,live,2025-04-02T12:52:57.116330,2025-04-02 12:52:57.099593,SPY
2025-04-02 12:53:00.207576-04:00,1,565.175,LONG,live,2025-04-02T12:53:00.256931,2025-04-02 12:53:00.207576,SPY
2025-04-02 12:53:57.133663-04:00,1,565.29,LONG,live,2025-04-02T12:53:57.155088,2025-04-02 12:53:57.133663,SPY
2025-04-02 12:53:57.275049-04:00,1,565.29,LONG,live,2025-04-02T12:53:57.292336,2025-04-02 12:53:57.275049,SPY
2025-04-02 12:54:00.152822-04:00,1,565.3,LONG,live,2025-04-02T12:54:00.201253,2025-04-02 12:54:00.152822,SPY
2025-04-02 12:54:57.302285-04:00,1,565.13,LONG,live,2025-04-02T12:54:57.321856,2025-04-02 12:54:57.302285,SPY
2025-04-02 12:54:57.430370-04:00,1,565.13,LONG,live,2025-04-02T12:54:57.446805,2025-04-02 12:54:57.430370,SPY
2025-04-02 12:55:00.402573-04:00,1,565.13,LONG,live,2025-04-02T12:55:00.452368,2025-04-02 12:55:00.402573,SPY
2025-04-02 12:55:57.462775-04:00,1,565.48,LONG,live,2025-04-02T12:55:57.483016,2025-04-02 12:55:57.462775,SPY
2025-04-02 12:55:57.594420-04:00,1,565.48,LONG,live,2025-04-02T12:55:57.612020,2025-04-02 12:55:57.594420,SPY
2025-04-02 12:56:00.155901-04:00,1,565.49,LONG,live,2025-04-02T12:56:00.204870,2025-04-02 12:56:00.155901,SPY
2025-04-02 12:56:57.716767-04:00,1,565.33,LONG,live,2025-04-02T12:56:57.736631,2025-04-02 12:56:57.716767,SPY
2025-04-02 12:56:57.854636-04:00,1,565.33,LONG,live,2025-04-02T12:56:57.869755,2025-04-02 12:56:57.854636,SPY
2025-04-02 12:57:00.179760-04:00,1,565.33,LONG,live,2025-04-02T12:57:00.228359,2025-04-02 12:57:00.179760,SPY
2025-04-02 12:57:57.890447-04:00,1,565.52,LONG,live,2025-04-02T12:57:57.911470,2025-04-02 12:57:57.890447,SPY
2025-04-02 12:57:58.019936-04:00,1,565.52,LONG,live,2025-04-02T12:57:58.037392,2025-04-02 12:57:58.019936,SPY
2025-04-02 12:58:00.274317-04:00,1,565.57,LONG,live,2025-04-02T12:58:00.321291,2025-04-02 12:58:00.274317,SPY
2025-04-02 12:58:58.078301-04:00,1,565.39,LONG,live,2025-04-02T12:58:58.098625,2025-04-02 12:58:58.078301,SPY
2025-04-02 12:58:58.205083-04:00,1,565.39,LONG,live,2025-04-02T12:58:58.221869,2025-04-02 12:58:58.205083,SPY
2025-04-02 12:59:00.175763-04:00,1,565.36,LONG,live,2025-04-02T12:59:00.221930,2025-04-02 12:59:00.175763,SPY
2025-04-02 12:59:58.244039-04:00,1,564.76,LONG,live,2025-04-02T12:59:58.264265,2025-04-02 12:59:58.244039,SPY
2025-04-02 12:59:58.372137-04:00,1,564.72,LONG,live,2025-04-02T12:59:58.388471,2025-04-02 12:59:58.372137,SPY
2025-04-02 13:00:00.230105-04:00,0,564.63,FLAT,live,2025-04-02T13:00:00.271198,2025-04-02 13:00:00.230105,SPY
2025-04-02 13:10:00.135386-04:00,0,564.42,FLAT,live,2025-04-02T13:10:00.188661,2025-04-02 13:10:00.135386,SPY
2025-04-02 13:17:00.046825-04:00,0,570.38,FLAT,live,2025-04-02T13:17:00.098277,2025-04-02 13:17:00.046825,SPY
2025-04-02 13:21:00.034579-04:00,0,567.25,FLAT,live,2025-04-02T13:21:00.078591,2025-04-02 13:21:00.034579,SPY
2025-04-02 13:22:00.073553-04:00,0,566.76,FLAT,live,2025-04-02T13:22:00.110584,2025-04-02 13:22:00.073553,SPY
